,發生時間,發生地點,死亡受傷人數,車種,經度,緯度,data_id
617,109年04月26日 16時30分00秒,嘉義市東區東興里中山路 / 嘉義市東區東興里新生路,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.46109799999999,23.482294,109a1617
618,109年04月26日 16時37分00秒,新北市泰山區泰林路3段351520燈桿,死亡1;受傷0,大型重型2(250-550C.C.)-機車;自用-小客車;自用-小客車,121.40942199999999,25.071407,109a1618
619,109年04月26日 20時10分33秒,南投縣埔里鎮蜈蚣里鯉魚路3-3號西側,死亡1;受傷0,普通重型-機車,120.995301,23.972248999999998,109a1619
620,109年04月26日 21時24分00秒,高雄市永安區保安路前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人,120.243256,22.799188,109a1620
621,109年04月27日 07時21分00秒,臺南市七股區縣173線 15公里100.0公尺處東側,死亡1;受傷0,普通重型-機車,120.157265,23.10016,109a1621
622,109年04月27日 08時12分00秒,臺中市大雅區文雅里中和路口 / 臺中市大雅區中和三路口,死亡1;受傷0,自用-小客車;普通重型-機車,120.63951999999999,24.21474,109a1622
623,109年04月28日 08時46分00秒,屏東縣屏東市瑞光里民生路附近 / 屏東縣屏東市瑞光里民生路附近,死亡1;受傷1,普通重型-機車;普通重型-機車,120.508045,22.661789000000002,109a1623
624,109年04月28日 09時05分00秒,臺南市中西區成功路379號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.198181,23.000559,109a1624
625,109年04月28日 12時00分00秒,新北市永和區中正路101號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),121.51548100000001,24.997463,109a1625
626,109年04月28日 13時35分32秒,雲林縣北港鎮草湖里台19線公路南側 / 雲林縣北港鎮草湖里東湖路西側,死亡1;受傷0,普通重型-機車;自用-小客車,120.303832,23.59918,109a1626
627,109年04月28日 18時05分00秒,臺中市大肚區永和里溪洲路168號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.53929299999999,24.145165,109a1627
628,109年04月28日 19時05分00秒,新竹縣新豐鄉青埔村1鄰青埔子3號(附近),死亡1;受傷0,自用-大貨車;普通重型-機車,120.99758999999999,24.918368,109a1628
629,109年04月29日 00時27分00秒,桃園市龍潭區國道3號 70公里北側向內側,死亡1;受傷1,自用-小客車;租賃車-小客車;租賃車-小客車;自用-小客車;乘客-人,121.19976399999999,24.845836,109a1629
630,109年04月29日 04時45分00秒,屏東縣屏東市橋南里和生路一段前0.0公尺,死亡1;受傷1,普通重型-機車;腳踏自行車-慢車,120.497611,22.654778,109a1630
631,109年04月29日 06時08分00秒,彰化縣二林鎮振興里自由巷電桿編號文通枝26號,死亡1;受傷0,自用-小客車;普通重型-機車,120.418057,23.972238,109a1631
632,109年04月29日 06時40分00秒,新北市板橋區台64線 22公里300.0公尺處西側向外側,死亡1;受傷0,自用-大貨車;普通重型-機車,121.465383,25.034042000000003,109a1632
633,109年04月29日 17時47分00秒,臺南市東區海線 358.0公里572.0公尺,死亡1;受傷0,行人-人;火車-其他車,120.211903,22.991507000000002,109a1633
634,109年04月29日 17時58分00秒,屏東縣屏東市民生路口 / 屏東縣屏東市自由路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.49453000000001,22.669222,109a1634
635,109年04月29日 18時56分10秒,苗栗縣大湖鄉台3線 127.5公里附近,死亡1;受傷0,行人-人;營業用-小貨車(含客、貨兩用),120.867731,24.399263,109a1635
636,109年04月30日 07時27分00秒,宜蘭縣冬山鄉永美路口 / 宜蘭縣冬山鄉美和路1段口,死亡1;受傷1,普通輕型-機車;普通重型-機車;自用-小客車,121.77118600000001,24.652107,109a1636
637,109年04月30日 15時47分00秒,高雄市鳳山區文龍東路 / 高雄市鳳山區北忠街,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.36566599999999,22.640531,109a1637
638,109年04月30日 17時18分00秒,嘉義縣新港鄉三間村產業道路台電田中27分1西分6分8號電桿處路口,死亡1;受傷1,普通重型-機車;普通重型-機車,120.395778,23.529553,109a1638
639,109年04月30日 21時37分00秒,臺中市南區崇倫里忠明南路700號前0.0公尺,死亡1;受傷0,普通重型-機車,120.658491,24.127568,109a1639
640,109年05月01日 00時25分54秒,花蓮縣光復鄉光復路口 / 花蓮縣光復鄉中興路口,死亡1;受傷0,行人-人;營業用-曳引車,121.42266399999998,23.669363,109a1640
641,109年05月01日 16時50分00秒,臺中市梧棲區中華路一段559巷87弄,死亡1;受傷0,普通重型-機車;自用-小客車,120.54353,24.229723999999997,109a1641
642,109年05月01日 17時00分00秒,新北市板橋區中山路1段143號前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車,121.46423,25.01152,109a1642
643,109年05月02日 19時39分00秒,臺南市新化區太平里中正路990號前0.0公尺口,死亡1;受傷0,自用-小客車,120.300835,23.050828,109a1643
644,109年05月02日 19時51分00秒,臺南市麻豆區海埔里市道171線莊禮寮1-6號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人,120.21322099999999,23.197423999999998,109a1644
645,109年05月03日 04時22分00秒,彰化縣北斗鎮大道里中山路2段 / 彰化縣北斗鎮大道里復興路,死亡1;受傷0,腳踏自行車-慢車;自用-小客車,120.522253,23.881529999999998,109a1645
646,109年05月03日 08時56分20秒,桃園市中壢區中正路口 / 桃園市中壢區義民路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,121.217684,24.955267000000003,109a1646
647,109年05月03日 13時38分00秒,屏東縣長治鄉復華街〈長協高幹55〉電線桿前,死亡1;受傷1,自用-小客車;乘客-人,120.56089399999999,22.69464,109a1647
648,109年05月03日 16時13分00秒,臺中市大甲區太白里通天路12號前0.0公尺,死亡1;受傷0,普通重型-機車,120.678546,24.364503,109a1648
649,109年05月03日 16時15分00秒,臺南市楠西區台3線 355公里南側向中線,死亡1;受傷0,普通重型-機車,120.542543,23.218539,109a1649
650,109年05月03日 16時30分00秒,彰化縣竹塘鄉田頭村光明路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.44465500000001,23.837391,109a1650
651,109年05月03日 19時54分00秒,高雄市楠梓區後昌路512號前0.0公尺,死亡1;受傷0,普通重型-機車,120.305793,22.708029999999997,109a1651
652,109年05月03日 20時07分00秒,臺南市西港區縣173線 11公里北側,死亡1;受傷1,普通重型-機車;腳踏自行車-慢車,120.193248,23.118165,109a1652
653,109年05月03日 21時00分00秒,新竹縣新豐鄉新興路與文昌街路口,死亡1;受傷3,自用-小客車;普通重型-機車;普通重型-機車;乘客-人,120.99953300000001,24.872431,109a1653
654,109年05月03日 23時11分00秒,嘉義縣東石鄉三家村台17線118公里處,死亡1;受傷0,自用-小客車,120.172227,23.46839,109a1654
655,109年05月04日 03時00分00秒,臺南市學甲區台84線 3公里600.0公尺處東側,死亡1;受傷0,自用-小客車;營業用-半聯結車;營業用-半聯結車,120.159994,23.272663,109a1655
656,109年05月04日 09時45分00秒,臺北市中山區林森北路 / 臺北市中山區德惠街,死亡1;受傷1,自用-小客車;行人-人;行人-人,121.525705,25.066719,109a1656
657,109年05月04日 13時22分00秒,彰化縣溪州鄉圳寮村溪下路3段附近 / 彰化縣溪州鄉圳寮村陸軍路,死亡1;受傷0,普通重型-機車,120.518371,23.838859,109a1657
658,109年05月04日 18時00分00秒,新北市土城區中央路3段 / 新北市土城區大安路,死亡1;受傷0,消防車-特種車;普通重型-機車,121.433784,24.965382,109a1658
659,109年05月04日 18時25分00秒,彰化縣田尾鄉田尾村公所路 / 彰化縣田尾鄉田尾村民族路1段,死亡1;受傷0,普通重型-機車,120.53011000000001,23.89353,109a1659
660,109年05月04日 20時30分21秒,雲林縣大埤鄉南和村怡然32 9B電桿前,死亡1;受傷0,腳踏自行車-慢車,120.408326,23.640085,109a1660
661,109年05月05日 04時57分07秒,宜蘭縣頭城鎮濱海路2段329號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人,121.848642,24.887691,109a1661
662,109年05月05日 17時29分00秒,臺北市士林區新安路 / 臺北市士林區新安路,死亡1;受傷0,農耕用車(或機械)-其他車,121.555295,25.121142000000003,109a1662
663,109年05月05日 21時21分00秒,新北市板橋區堤外機車專用道路0K+750,死亡1;受傷2,普通重型-機車;腳踏自行車-慢車;普通重型-機車,121.46982,25.036062,109a1663
664,109年05月06日 10時06分00秒,嘉義縣六腳鄉蘇厝村蘇厝寮2之3號前,死亡1;受傷0,行人-人;自用-小客車,120.301648,23.559632,109a1664
665,109年05月07日 04時22分00秒,桃園市龍潭區東龍路159號前0.0公尺南側,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),121.21481299999999,24.863045,109a1665
666,109年05月07日 15時51分00秒,高雄市美濃區和平街口 / 高雄市美濃區和平街口,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.5401,22.874760000000002,109a1666
667,109年05月07日 16時14分55秒,嘉義縣竹崎鄉中和村台18線60.4公里,死亡1;受傷0,大型重型1(550C.C.以上)-機車;營業用-大貨車,120.685424,23.460363,109a1667
668,109年05月07日 17時35分00秒,屏東縣新園鄉新南路口 / 屏東縣新園鄉媽祖路口,死亡1;受傷0,自用-小客車;普通重型-機車,120.45170900000001,22.522108,109a1668
669,109年05月08日 00時48分00秒,臺中市清水區台一線(大甲溪橋157.5K處往南),死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人,120.605554,24.317934,109a1669
670,109年05月08日 07時53分00秒,彰化縣溪湖鎮河東里二溪路2段 / 彰化縣溪湖鎮河東里二溪路2段橋北巷,死亡1;受傷0,自用-小客車;大型重型2(250-550C.C.)-機車,120.448241,23.956372,109a1670
671,109年05月08日 08時56分00秒,彰化縣秀水鄉安溪村彰水路1段 / 彰化縣秀水鄉安溪村彰水路1段,死亡1;受傷1,普通重型-機車;普通重型-機車,120.502137,24.036996,109a1671
672,109年05月08日 10時22分00秒,臺中市東區樂成里振興路口 / 臺中市東區育英路口,死亡1;受傷1,民營客運-大客車;電動自行車-慢車;乘客-人,120.697769,24.133167999999998,109a1672
673,109年05月08日 11時21分10秒,屏東縣里港鄉塔樓村里嶺路6號前,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.492749,22.773038,109a1673
674,109年05月08日 16時08分00秒,桃園市觀音區文化路石橋段601號前,死亡1;受傷0,自用-小客車;普通重型-機車,121.099222,25.000221,109a1674
675,109年05月08日 16時50分00秒,高雄市鳳山區過埤路62號前0.0公尺前,死亡1;受傷0,自用-小客車;普通重型-機車;遊覽車-大客車,120.36653999999999,22.590142,109a1675
676,109年05月08日 19時11分24秒,苗栗縣竹南鎮台一己線2.6公里處附近西向機車道與港墘里2鄰13-1號前產業道路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.86480300000001,24.670192,109a1676
677,109年05月08日 19時17分38秒,苗栗縣苑裡鎮介壽路與介壽路42巷口,死亡1;受傷4,自用-小客車;自用-小客車;乘客-人;乘客-人;乘客-人;自用-小客車;乘客-人,120.648754,24.444570000000002,109a1677
678,109年05月09日 04時00分00秒,屏東縣屏東市復興南路一段410號前0.0公尺附近,死亡1;受傷0,行人-人;自用-小客車,120.48564099999999,22.646798,109a1678
679,109年05月09日 05時42分00秒,桃園市中壢區中華路1段口 / 桃園市中壢區自強一路口,死亡1;受傷1,普通重型-機車;普通重型-機車,121.24438500000001,24.967026,109a1679
680,109年05月09日 05時50分00秒,屏東縣東港鎮船頭里產業道路段,死亡1;受傷0,自用-小客車;其他人-人,120.471268,22.464436,109a1680
681,109年05月09日 14時17分00秒,南投縣水里鄉新興村帝君巷2號前5公尺,死亡1;受傷0,自用-小客車,120.873182,23.881072,109a1681
682,109年05月09日 15時17分00秒,臺中市東區東橋里建成路 / 臺中市東區東橋里振興路,死亡1;受傷0,自用-小客車;普通重型-機車,120.69353899999999,24.132951000000002,109a1682
683,109年05月09日 16時49分00秒,澎湖縣湖西鄉鼎灣村縣203線道路口 / 澎湖縣湖西鄉鼎灣村澎11號道路口,死亡1;受傷0,普通重型-機車,119.613281,23.591432,109a1683
684,109年05月09日 17時35分00秒,臺中市東區東英里十甲東路467號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.706878,24.137895999999998,109a1684
685,109年05月09日 18時14分00秒,新北市貢寮區臺2線道路 / 新北市貢寮區無名路,死亡1;受傷1,自用-小客車;大型重型1(550C.C.以上)-機車;乘客-人;乘客-人,121.94471599999999,25.01589,109a1685
686,109年05月10日 01時48分00秒,新北市三重區疏洪東路 / 新北市三重區頂崁街,死亡1;受傷2,普通重型-機車;普通重型-機車;乘客-人,121.483225,25.054263,109a1686
687,109年05月10日 04時30分00秒,宜蘭縣宜蘭市黎明路口 / 宜蘭縣宜蘭市黎明路口,死亡1;受傷0,自用-小客車,121.763737,24.739362,109a1687
688,109年05月10日 04時55分00秒,臺南市北門區保吉里臺17線與南9線路口,死亡1;受傷0,行人-人;營業用-半聯結車,120.13474699999999,23.283005,109a1688
689,109年05月10日 07時49分59秒,嘉義縣義竹鄉新店村嘉30線0.2公里處,死亡1;受傷0,普通重型-機車;腳踏自行車-慢車,120.196676,23.337161,109a1689
690,109年05月10日 18時44分00秒,臺北市士林區延平北路7段 / 臺北市士林區延平北路7段,死亡1;受傷1,普通重型-機車;普通重型-機車,121.494979,25.110051000000002,109a1690
691,109年05月10日 21時16分00秒,雲林縣斗六市楓湖路132號,死亡1;受傷0,普通重型-機車,120.60689099999999,23.724521,109a1691
692,109年05月11日 16時54分00秒,臺南市安南區長溪路3段口 / 臺南市安南區長和路4段,死亡1;受傷0,營業用-半聯結車;行人-人,120.196619,23.067881,109a1692
693,109年05月11日 17時13分00秒,高雄市鳥松區球場路70-2號前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車;自用-小客車;乘客-人,120.338572,22.656819,109a1693
694,109年05月11日 20時42分00秒,嘉義市西區北新里文化路1091號前0.0公尺前,死亡1;受傷2,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人;腳踏自行車-慢車,120.435572,23.507519,109a1694
695,109年05月12日 06時36分00秒,桃園市龜山區文化三路66號前0.0公尺,死亡1;受傷0,普通重型-機車,121.36308100000001,25.058668,109a1695
696,109年05月12日 07時48分19秒,花蓮縣富里鄉台9線 296公里200.0公尺處北側,死亡1;受傷0,普通重型-機車;自用-小客車,121.26530600000001,23.194832,109a1696
697,109年05月12日 10時35分10秒,桃園市中壢區中正路1449號前0.0公尺,死亡1;受傷2,自用-小客車;自用-小客車;乘客-人,121.19913700000001,24.972951000000002,109a1697
698,109年05月12日 14時30分00秒,彰化縣社頭鄉龍井村鴻門巷50號前0.0公尺前,死亡1;受傷0,普通重型-機車,120.600917,23.917021,109a1698
699,109年05月13日 10時54分00秒,南投縣埔里鎮中正路1075號前200.0公尺北側,死亡1;受傷2,自用-小貨車(含客、貨兩用);普通重型-機車;自用-大貨車;普通重型-機車;乘客-人,120.95650900000001,24.000239999999998,109a1699
700,109年05月13日 14時06分00秒,新北市土城區擺接堡路前0.0公尺,死亡1;受傷0,普通重型-機車,121.408391,24.950457999999998,109a1700
701,109年05月13日 23時10分00秒,高雄市內門區台3省道 / 高雄市內門區中正路,死亡1;受傷1,普通重型-機車;大型重型2(250-550C.C.)-機車,120.457714,22.916957,109a1701
702,109年05月14日 05時48分00秒,臺北市中正區中華路2段 / 臺北市中正區西藏路,死亡1;受傷0,普通輕型-機車;自用-小貨車(含客、貨兩用),121.50416799999999,25.030051,109a1702
703,109年05月14日 09時15分00秒,臺中市后里區墩東里成功路466號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車;自用-小客車,120.717656,24.306485000000002,109a1703
704,109年05月14日 09時46分00秒,苗栗縣三義鄉鯉魚潭村苗140線17公里甲騰砂石場前,死亡1;受傷3,自用-半聯結車;營業用-半聯結車;自用-小客車;乘客-人,120.750813,24.338424,109a1704
705,109年05月14日 10時18分00秒,臺中市清水區楊厝里和睦路二段 / 臺中市清水區楊厝里楊厝二街,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.608227,24.286120999999998,109a1705
706,109年05月14日 12時50分00秒,臺北市萬華區萬大路346號前0.0公尺,死亡1;受傷1,行人-人;普通重型-機車,121.49955800000001,25.022973999999998,109a1706
707,109年05月14日 15時44分00秒,臺東縣臺東市更生路518號前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車;自用-小客車,121.140476,22.763799,109a1707
708,109年05月14日 16時48分00秒,桃園市桃園區三民路二段近中央街口(M109050864青溪所),死亡1;受傷0,營業用-半聯結車;普通重型-機車,121.31633799999999,25.00131,109a1708
709,109年05月14日 17時56分01秒,苗栗縣頭份市台3線 94公里300.0公尺處南側向路肩,死亡1;受傷0,普通重型-機車,120.96430900000001,24.681721,109a1709
710,109年05月15日 05時30分51秒,桃園市中壢區龍岡路2段口 / 桃園市中壢區龍岡路2段口,死亡1;受傷1,自用-小貨車(含客、貨兩用);自用-小客車;自用-小客車;自用-小客車,121.230282,24.941453,109a1710
711,109年05月16日 06時11分00秒,高雄市湖內區山線 371.0公里235.0公尺田尾路平交道,死亡1;受傷0,行人-人;火車-其他車,120.25371299999999,22.888582,109a1711
712,109年05月16日 08時12分35秒,臺南市東山區聖賢里區道南314線前2500.0公尺西側,死亡1;受傷0,自用-小客車,120.35000900000001,23.308304,109a1712
713,109年05月16日 10時12分21秒,桃園市龜山區文二一街口 / 桃園市龜山區文化三路口,死亡1;受傷0,自用-小客車;行人-人,121.36214299999999,25.060387,109a1713
714,109年05月16日 12時10分00秒,臺中市東勢區新盛里新盛街368號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-大貨車,120.832178,24.242468,109a1714
715,109年05月16日 12時14分00秒,彰化縣線西鄉寓埔村線工路 / 彰化縣線西鄉寓埔村慶福路,死亡1;受傷0,自用-大貨車;普通重型-機車,120.442275,24.142692999999998,109a1715
716,109年05月16日 23時50分00秒,屏東縣枋寮鄉沿海路段,死亡1;受傷0,普通重型-機車,120.591531,22.366612,109a1716
717,109年05月17日 06時45分00秒,高雄市鳥松區中正路 / 高雄市鳥松區大埤路,死亡1;受傷4,自用-小客車;自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人;乘客-人;乘客-人;乘客-人,120.364106,22.659154,109a1717
718,109年05月17日 09時17分00秒,新北市石門區台2線道路 / 新北市石門區無名路,死亡1;受傷0,自用-小貨車(含客、貨兩用);大型重型1(550C.C.以上)-機車,121.57494799999999,25.297552,109a1718
719,109年05月17日 13時07分00秒,屏東縣長治鄉水源路147號前,死亡1;受傷0,普通重型-機車,120.563373,22.698864,109a1719
720,109年05月17日 22時03分00秒,臺南市東區崇善路478號,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車,120.22957,22.97264,109a1720
721,109年05月18日 01時33分00秒,臺南市中西區中華西路2段口 / 臺南市中西區民生路2段,死亡1;受傷0,自用-小客車;普通重型-機車,120.18655700000001,22.997939000000002,109a1721
722,109年05月18日 07時51分10秒,雲林縣北港鎮華勝路與文仁路口,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人,120.30036299999999,23.587549,109a1722
723,109年05月18日 09時37分00秒,高雄市阿蓮區民權路前 / 高雄市阿蓮區民生路,死亡1;受傷0,民營客運-大客車;行人-人,120.3273,22.88281,109a1723
724,109年05月18日 16時40分00秒,桃園市八德區長興路770號前0.0公尺,死亡1;受傷0,自用-曳引車;普通輕型-機車;自用-小貨車(含客、貨兩用),121.264509,24.93328,109a1724
725,109年05月19日 15時58分00秒,臺南市新市區大順七路路燈16-2-6旁,死亡1;受傷0,普通重型-機車,120.28822,23.098605,109a1725
726,109年05月20日 13時32分00秒,臺北市北投區中央北路2段 / 臺北市北投區文化三路,死亡1;受傷0,自用-小客車;行人-人,121.49608,25.136549,109a1726
727,109年05月21日 06時00分00秒,彰化縣花壇鄉岩竹村環山路前0.0公尺,死亡1;受傷2,自用-小客車;自用-小客車;乘客-人,120.57928500000001,24.053393,109a1727
728,109年05月21日 09時25分00秒,臺中市沙鹿區六路里臺灣大道路6段口 / 臺中市沙鹿區正英路口,死亡1;受傷0,自用-大貨車;普通重型-機車,120.581282,24.209711,109a1728
729,109年05月21日 14時10分00秒,臺北市北投區光明路121號前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人;自用-小客車,121.502173,25.133805,109a1729
730,109年05月21日 21時51分00秒,臺中市西屯區西向14-15燈桿前,死亡1;受傷2,自用-小客車;自用-小客車;自用-小客車;乘客-人,120.660436,24.200973,109a1730
731,109年05月22日 04時15分00秒,臺南市山上區新庄里178甲線4.8KM附近,死亡1;受傷0,自用-小貨車(含客、貨兩用),120.363212,23.088335,109a1731
732,109年05月22日 06時22分45秒,屏東縣屏東市王厝巷口 / 屏東縣屏東市昆明街口口,死亡1;受傷0,普通重型-機車;自用-小客車,120.482525,22.674826,109a1732
733,109年05月23日 05時19分00秒,臺南市後壁區長安里市道172線口 / 臺南市後壁區長安里區道南81-1線口,死亡1;受傷0,電動輔助自行車-慢車;自用-小貨車(含客、貨兩用),120.357708,23.331908,109a1733
734,109年05月23日 11時20分19秒,苗栗縣獅潭鄉台3線 116公里800.0公尺處南側向中外,死亡1;受傷0,普通重型-機車,120.917217,24.530260000000002,109a1734
735,109年05月23日 12時51分00秒,臺東縣臺東市台11線 159公里200.0公尺處向外側,死亡1;受傷0,自用-小貨車(含客、貨兩用),121.178472,22.780226000000003,109a1735
736,109年05月23日 15時42分00秒,臺中市外埔區永豐里六分路98號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.67727099999999,24.331285,109a1736
737,109年05月23日 22時40分00秒,臺中市沙鹿區近正英路(腳踏車步道出口處),死亡1;受傷3,普通重型-機車;普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人;乘客-人,120.581629,24.206158,109a1737
738,109年05月24日 12時10分00秒,臺東縣成功鎮台11線 127公里57.0公尺處北側向中線,死亡1;受傷2,自用-小客車;自用-小客車;乘客-人,121.318013,23.000372,109a1738
739,109年05月24日 13時36分00秒,雲林縣斗六市雲科路一段與科班一路口,死亡1;受傷3,大型重型1(550C.C.以上)-機車;自用-小客車;乘客-人;乘客-人,120.566005,23.728928,109a1739
740,109年05月25日 05時10分00秒,彰化縣大城鄉東港村福建路前0.0公尺,死亡1;受傷0,自用-小客車,120.295381,23.860375,109a1740
741,109年05月25日 08時22分00秒,高雄市大寮區188縣道 / 高雄市大寮區華中路,死亡1;受傷0,營業用-半聯結車;普通重型-機車,120.428649,22.589862,109a1741
742,109年05月25日 08時24分56秒,屏東縣萬丹鄉四維村丹榮路983號,死亡1;受傷1,普通重型-機車;行人-人,120.48969,22.60068,109a1742
743,109年05月25日 08時25分00秒,彰化縣二林鎮華崙里二溪路7段 / 彰化縣二林鎮華崙里二溪路7段,死亡1;受傷0,普通輕型-機車;自用-小客車,120.44170700000001,23.95328,109a1743
744,109年05月25日 09時48分00秒,桃園市桃園區龍安街150之3號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,121.279427,24.991546,109a1744
745,109年05月25日 22時04分00秒,桃園市大園區大竹南路17號前0.0公尺附近,死亡3;受傷0,自用-小客車;乘客-人;乘客-人,121.23423600000001,25.045229,109a1745
746,109年05月26日 05時55分00秒,屏東縣屏東市大同路口 / 屏東縣屏東市光復路口,死亡1;受傷0,自用-小客車;普通重型-機車,120.475691,22.669132,109a1746
747,109年05月26日 07時35分00秒,臺中市清水區菁埔里中山路 / 臺中市清水區菁埔里海頂路,死亡1;受傷1,自用-大貨車;大型重型1(550C.C.以上)-機車;大型重型1(550C.C.以上)-機車,120.60283999999999,24.308201999999998,109a1747
748,109年05月26日 09時33分50秒,桃園市龍潭區龍星里中正路口 / 桃園市龍潭區龍星里光明路口,死亡1;受傷1,普通重型-機車;自用-小客車,121.218108,24.86084,109a1748
749,109年05月26日 10時54分00秒,澎湖縣湖西鄉縣203線 6公里500.0公尺處南側向機、慢車道,死亡1;受傷0,自用-小客車,119.61011599999999,23.587548,109a1749
750,109年05月26日 10時55分00秒,臺南市學甲區大灣里大灣138-9號前,死亡1;受傷0,普通重型-機車;遊覽車-大客車,120.18615,23.208068,109a1750
751,109年05月26日 22時32分00秒,高雄市旗山區延平一路 / 高雄市旗山區中華路,死亡1;受傷1,普通重型-機車;乘客-人,120.484779,22.882210999999998,109a1751
752,109年05月27日 13時53分00秒,彰化縣芳苑鄉新生村草崙路前0.0公尺,死亡1;受傷2,自用-小客車;普通重型-機車;乘客-人,120.37375,23.966535,109a1752
753,109年05月27日 17時10分39秒,雲林縣臺西鄉蚊港村雲3線與雲3之2路口,死亡1;受傷0,行人-人;自用-小客車,120.22190800000001,23.757362,109a1753
754,109年05月27日 18時55分00秒,臺南市安南區慶和路1段,死亡1;受傷0,普通重型-機車;自用-小客車,120.237531,23.057758,109a1754
755,109年05月27日 19時10分21秒,臺南市新化區豐榮里大智路147號前0.0公尺,死亡1;受傷1,普通重型-機車;腳踏自行車-慢車;自用-小客車,120.29849499999999,23.033309,109a1755
756,109年05月28日 17時22分00秒,臺中市大里區環河路一段,死亡1;受傷0,普通重型-機車,120.65545300000001,24.087991,109a1756
757,109年05月28日 19時10分00秒,雲林縣斗南鎮林子里泰山路207-1號,死亡1;受傷0,腳踏自行車-慢車;自用-小客車,120.48916000000001,23.652138,109a1757
758,109年05月29日 05時35分00秒,彰化縣溪湖鎮湖東里員鹿路2段 / 彰化縣溪湖鎮湖東里長青街,死亡1;受傷0,普通重型-機車;自用-小客車,120.526766,23.950574,109a1758
759,109年05月29日 09時18分00秒,臺中市北屯區民德里東山路二段161-1號前0.0公尺,死亡1;受傷0,營業用-曳引車;普通重型-機車,120.77672,24.198698,109a1759
760,109年05月29日 10時44分00秒,臺北市萬華區西園路2段140巷48-1號前0.0公尺,死亡1;受傷0,腳踏自行車-慢車;普通重型-機車,121.495223,25.031322,109a1760
761,109年05月29日 11時26分00秒,臺中市大雅區埔墘幹71號附近,死亡1;受傷1,自用-小客車;乘客-人,120.632869,24.237084,109a1761
762,109年05月29日 13時16分00秒,桃園市蘆竹區中正路(長榮站牌旁),死亡1;受傷0,自用-大貨車;普通重型-機車,121.29551599999999,25.041601,109a1762
763,109年05月29日 17時27分47秒,新竹縣新豐鄉新市路口 / 新竹縣新豐鄉永寧街口,死亡1;受傷0,行人-人;自用-小客車,120.984558,24.902411999999998,109a1763
764,109年05月29日 22時34分00秒,新竹市東區中華路一段239號前,死亡1;受傷0,自用-小客車;腳踏自行車-慢車,120.99030400000001,24.81326,109a1764
765,109年05月30日 04時38分36秒,南投縣鹿谷鄉廣興村中正路1段與中正一路口,死亡1;受傷0,自用-小客車;行人-人,120.75820700000001,23.740225,109a1765
766,109年05月30日 17時12分30秒,新竹縣新埔鎮新湖路鳳山高幹115之26E019906號電桿(景觀咖啡)前,死亡1;受傷0,普通重型-機車;自用-大貨車;自用-小客車,121.022995,24.852591,109a1766
767,109年05月30日 22時20分03秒,南投縣仁愛鄉台14線 83公里500.0公尺處,死亡1;受傷0,普通重型-機車,121.15507,24.027743,109a1767
768,109年05月30日 22時20分33秒,雲林縣西螺鎮廣興路與振安路口,死亡1;受傷0,普通重型-機車;自用-小客車;乘客-人,120.46526499999999,23.788,109a1768
769,109年05月31日 01時19分00秒,臺中市大雅區大雅里中清路三段1176號前0.0公尺,死亡1;受傷3,自用-小客車;自用-小客車;自用-小客車;計程車-小客車;自用-小客車;乘客-人;乘客-人,120.64596100000001,24.224425,109a1769
770,109年05月31日 04時57分00秒,桃園市大溪區台三線38.7公里處(崎頂下坡段),死亡1;受傷0,普通重型-機車,121.28358899999999,24.895431,109a1770
